Gene	VarianceMedian_Islands	VarianceMedian_PocilloGG	VarianceMedian_SymbioGG	sd_Islands	sd_PocilloGG	sd_SymbioGG	Q1_Islands	Q1_PocilloGG	Q1_SymbioGG	Q3_Islands	Q3_PocilloGG	Q3_SymbioGG	Residuals
Pmea_00012167	0.5955	0	0.0446	0.00954415210450563	0	0.00765470740489442	0.590925	0	0.039775	0.600025	0	0.048125	0.3599
Pmea_00024032	0.5955	0.08895	0	0.0140675691222791	0.0101436440267497	0	0.5917	0.0862	0	0.60125	0.09145	0	0.31555
Pmea_00007720	0.0357	0.5954	0.01765	0.00961456050671968	0.15404600998049	0.151679097522541	0.0335	0.59135	0.014975	0.038825	0.599	0.0228	0.35125
Pmea_00001280	0.0801	0.5953	0	0.00542994047254236	0.00805176208834269	0	0.078075	0.593275	0	0.083	0.59885	0	0.3246
Pmea_00007160	0.59515	0.07185	0	0.0105551792543239	0.0110475343928687	0.00187713945279847	0.590975	0.0687	0	0.603625	0.0754	0	0.333
Pmea_00009191	0.1575	0.59515	0	0.00995073805698793	0.00923732935081095	0	0.1513	0.5902	0	0.162625	0.60065	0	0.24735
Pmea_00019560	0	0.595	0	0	0.0104465981607083	0	0	0.594475	0	0	0.5968	0	0.405
Pmea_00004688	0.10695	0.59495	0	0.00779980859646018	0.011760643621156	0.00231225457338097	0.102775	0.589925	0	0.11125	0.6021	0	0.2981
Pmea_00018308	0.59495	0.0432	0	0.00807774320918506	0.00757909298696424	0	0.591525	0.039975	0	0.600525	0.0447	0	0.36185
Pmea_00020750	0.59475	0.026	0	0.0122952304130134	0.00456102626675846	0	0.593375	0.0256	0	0.5976	0.02825	0	0.37925
Pmea_00006952	0	0	0.59455	0.0970765108800603	0.0837888116250335	0.186868783153238	0	0	0.5912	0.001175	0	0.596125	0.40545
Pmea_00012145	0.0677	0.05865	0.59425	0.012107131882665	0.0128738232177712	0.0294119448523895	0.0656	0.0519	0.590725	0.06985	0.06195	0.598175	0.2794
Pmea_00034869	0.59425	0	0.0157	0.0134745355048219	0	0.0102446381146925	0.58635	0	0.009625	0.605925	0	0.021225	0.39005
Pmea_00003812	0.02	0	0.594	0.0167525116163083	0.113808094704208	0.117948567870179	0.015125	0	0.589675	0.024125	0	0.59965	0.386
Pmea_00034267	0.59375	0.08975	0	0.0261153856892248	0.0207898278108319	0.00251803093666059	0.5892	0.0866	0	0.598325	0.094425	7.5e-05	0.3165
Pmea_00034902	0.5931	0	0.0688	0.0241481022948894	0.00600225075629252	0.0223567919311905	0.5905	0	0.0665	0.59645	0	0.07175	0.3381
Pmea_00014374	0.593	0.028	0	0.0122469002468611	0.00870428339927817	0.00018	0.589975	0.025575	0	0.599225	0.030625	0	0.379
Pmea_00026085	0.59285	0	0	0.00855620154323664	0.00470397682602689	0	0.589975	0	0	0.597625	0	0	0.40715
Pmea_00001354	0.5928	0.13925	0	0.0218237739655865	0.0125202258991464	0.0230988611158318	0.5901	0.1354	0	0.59755	0.141975	0	0.26795
Pmea_00020971	0.20585	0.5926	0	0.0163422893194932	0.0148184058358229	0	0.197275	0.585825	0	0.214325	0.602325	0	0.20155
Pmea_00009408	0.59255	0.00515	0	0.0112910671763035	0.00377086705995297	0	0.590175	0.0024	0	0.5969	0.006625	0	0.4023
Pmea_00007635	0.016	0	0.59245	0.00399076155361076	0	0.0237831051782393	0.015475	0	0.5917	0.016925	0	0.593525	0.39155
Pmea_00009456	0.59245	0	0	0.0380800835560581	0.00232146135618985	0.0332440984205916	0.59	0	0	0.59745	0.000575	0	0.40755
Pmea_00032459	0.5922	0	0	0.00845785003843928	0	0	0.5895	0	0	0.595925	0	0	0.4078
Pmea_00007419	0.5921	0.066	0	0.0116628781294596	0.00772740753893098	0.00327213518774342	0.586475	0.062575	0	0.599	0.0685	0	0.3419
Pmea_00000358	0.592	0.0258	0	0.0103262055573246	0.00875349805979463	0	0.588075	0.023175	0	0.598725	0.0286	0	0.3822
Pmea_00010736	0	0.003	0.5918	0	0.00557107201841292	0.0141661452666973	0	0	0.583075	0	0.007225	0.597325	0.4052
Pmea_00029776	0.5918	0.0235	0	0.0143366727610902	0.0114155606630829	0	0.58595	0.017575	0	0.6008	0.028325	0	0.3847
Pmea_00001921	0.59175	0	0.00355	0.00870963845519445	1e-05	0.0032402481511156	0.58745	0	0.001175	0.599275	0	0.00695	0.4047
Pmea_00022329	0.59175	0.14695	0	0.00698728101335533	0.00793936210958228	5e-05	0.5901	0.145075	0	0.595575	0.151075	0	0.2613
Pmea_00016955	0.5917	0.09505	0	0.00755155071371557	0.00931105626053611	0.00524352645620957	0.587775	0.0876	0	0.5962	0.098725	0.001275	0.31325
Pmea_00035214	0.59165	0.0549	0	0.0128960231517826	0.00658744589612267	0	0.58805	0.051675	0	0.598475	0.058075	0	0.35345
Pmea_00020988	0.5915	0	0.0197	0.0150637544450179	0.00486629834637783	0.00527061263761221	0.587875	0	0.017775	0.598275	0	0.0226	0.3888
Pmea_00033505	0	0	0.59135	0	0.000720445288791185	0.028207458341024	0	0	0.59	0	0	0.593125	0.40865
Pmea_00010528	0.5912	0	0	0.0089334967759811	0	0	0.586225	0	0	0.595575	0	0	0.4088
Pmea_00015610	0.5912	0.02615	0	0.00861774508227241	0.00689056857984414	0	0.588525	0.024875	0	0.5969	0.0284	0	0.38265
Pmea_00030520	0	0	0.59105	0.00193119291128723	0	0.0159590302166061	0	0	0.58935	0	0	0.596775	0.40895
Pmea_00007756	0.5908	0	0	0.00795710825093963	0.000592413314632221	0	0.58685	0	0	0.5971	0	0	0.4092
Pmea_00026676	0.5908	0.10465	0	0.00946722661596203	0.0147100012703513	0.00936742280998408	0.587775	0.102375	0	0.59485	0.106425	0	0.30455
Pmea_00008107	0.59075	0	0	0.00788301485678692	0	0	0.5873	0	0	0.59635	0	0	0.40925
Pmea_00013095	0.59035	0.0214	0	0.0138601530447626	0.00745391301209769	0.0160026639196495	0.58685	0.018325	0	0.597725	0.023	0	0.38825
Pmea_00027014	0.0034	0.5903	0.3439	0.00190359866536722	0.00452988237633543	0.0488785345049699	0.003175	0.589275	0.342775	0.0037	0.59145	0.346175	0.0624
Pmea_00007352	0.112	0.59015	0	0.00804349062373678	0.00730936855596082	0	0.1073	0.5849	0	0.116925	0.593625	0	0.29785
Pmea_00030121	0.59015	0	0.0327	0.0136392776549748	0	0.00969858570341391	0.58745	0	0.03075	0.599375	0	0.0353	0.37715
Pmea_00020572	0.58985	0	0	0.00793875667694618	0.00102384253445222	0	0.58735	0	0	0.593825	0	0	0.41015
Pmea_00025190	0.58945	0	0.03365	0.00886633691571836	0.00510345139700734	0.00723736174655551	0.5854	0	0.03195	0.59215	0	0.03545	0.3769
Pmea_00024976	0	0.5892	0.38465	0.00755478682958057	0.0444018843330239	0.0541613027740454	0	0.5886	0.383675	0	0.590825	0.3854	0.0261500000000001
Pmea_00005336	0	0	0.58915	0.00027	0	0.016845468143382	0	0	0.5878	0	0	0.594625	0.41085
Pmea_00029078	0.0423	0.5891	0	0.00649450614758429	0.00945774099066286	0	0.0418	0.5887	0	0.0431	0.59115	0	0.3686
Pmea_00028912	0.5889	0.08045	0	0.0110533257941269	0.00700639794196791	0	0.5853	0.0793	0	0.590625	0.085025	0	0.33065
Pmea_00016025	0.5887	0.0136	0	0.011727817014227	0.00612636758593376	0	0.5852	0.011275	0	0.60125	0.014825	0	0.3977
Pmea_00025082	0	0	0.58865	0	0	0.0191909141749081	0	0	0.5861	0	0	0.591925	0.41135
Pmea_00030186	0.5885	0.0825	0	0.0120710219412886	0.00954974197123523	0	0.584175	0.080975	0	0.5954	0.085475	0	0.329
Pmea_00021671	0	0.5884	0	0.00219014228586255	0.0184059964701889	0	0	0.587575	0	0	0.5903	0	0.4116
Pmea_00034175	0.09505	0.58825	0.0488	0.00986257880100639	0.0128879934337148	0.00897159034582684	0.092475	0.5847	0.044925	0.097775	0.5918	0.052675	0.2679
Pmea_00032201	0.5877	0	0.0268	0.0113539498756062	0	0.0106462529568014	0.584775	0	0.024275	0.594975	0	0.03115	0.3855
Pmea_00034282	0.10975	0	0.5877	0.143874739778964	0.0520815038321105	0.219827567512321	0.096125	0	0.569775	0.12585	0	0.6027	0.30255
Pmea_00000987	0.58765	0	0	0.00779072979297002	0.00188652290918205	0	0.583675	0	0	0.593925	0	0	0.41235
Pmea_00011277	0.0823	0	0.58765	0.0599492644414484	0	0.0621440836307289	0.07535	0	0.577775	0.088325	0	0.597825	0.33005
Pmea_00020758	0	0.58755	0	0.00438643639443504	0.0122634159065478	0	0	0.585	0	0	0.589425	0	0.41245
Pmea_00025811	0.5872	0	0	0.0107930486420612	0	0.00678425233890808	0.585575	0	0	0.592	0	0	0.4128
Pmea_00011671	0.58715	0.10175	0	0.0112200348853416	0.00984014227539419	0.00213389575919517	0.585325	0.0999	0	0.594025	0.104425	0	0.3111
Pmea_00003743	0.58705	0	0.04525	0.0101371794933703	0.0142588871454354	0.014733244206504	0.5827	0	0.043	0.593775	0	0.0516	0.3677
Pmea_00033632	0.58685	0	0	0.0132018048965	0.000991924463562696	0	0.58485	0	0	0.592775	0	0	0.41315
Pmea_00006595	0.5868	0.02955	0	0.0135725487583571	0.0100655814686997	0	0.582625	0.0257	0	0.592025	0.0353	0	0.38365
Pmea_00034419	0.0802	0.5868	0	0.00800621248680288	0.0154563893166247	0	0.0798	0.5864	0	0.082125	0.589925	0	0.333
Pmea_00029218	0.5865	0	0.00545	0.00836375362785603	0	0.00468436643409639	0.58335	0	0.0036	0.591375	0	0.007925	0.40805
Pmea_00015453	0.5862	0.04485	0	0.00921565746022726	0.00575597677956302	0	0.58265	0.043875	0	0.592425	0.04755	0	0.36895
Pmea_00016087	0.0443	0.58605	0	0.00450127972824609	0.00864967425088741	0	0.04255	0.584275	0	0.0468	0.589425	0	0.36965
Pmea_00019768	0.58605	0	0	0.00893582145359368	0	0.000775698447083711	0.583	0	0	0.591175	0	0	0.41395
Pmea_00027759	0.586	0	0.0213	0.0119210534413497	0	0.00427608749237247	0.584075	0	0.01985	0.592275	0	0.023575	0.3927
Pmea_00000003	0	0.5858	0	0	0.0187635876423492	0	0	0.5857	0	0	0.5859	0	0.4142
Pmea_00031546	0.1175	0.58575	0	0.00956963125853042	0.0122852537045785	0	0.1152	0.5848	0	0.120225	0.58845	0	0.29675
Pmea_00013231	0.02515	0.5857	0.0191	0.00874774429799078	0.0118852042812936	0.00777913708179601	0.022075	0.5817	0.016025	0.028275	0.59355	0.023375	0.37005
Pmea_00009623	0.5854	0.26475	0	0.0100814506632105	0.0117239432122663	0	0.5832	0.2635	0	0.588525	0.2672	0	0.14985
Pmea_00025202	0.5854	0.1008	0	0.0121075972059286	0.0094466110111489	0	0.58345	0.1	0	0.589425	0.1023	0	0.3138
Pmea_00020956	0	0.58525	0.07895	0.00368805661780857	0.00802346929924703	0.00893269440275045	0	0.582875	0.077225	0	0.592925	0.082275	0.3358
Pmea_00010328	0.5851	0.0386	0	0.0149862825829679	0.013016527605667	0	0.581775	0.0358	0	0.58885	0.043725	0	0.3763
Pmea_00016323	0	0.03515	0.58505	0.00289043616295555	0.0791316809457055	0.0750312722075996	0	0.03275	0.575375	0	0.04155	0.5925	0.3798
Pmea_00029495	0.13755	0.58505	0	0.00935437001533713	0.010582080288503	0.00165025250593154	0.13125	0.581175	0	0.1426	0.592875	0	0.2774
Pmea_00013864	0.58495	0.04	0	0.0254292494238943	0.017687114381705	0	0.577525	0.03755	0	0.59765	0.044225	0	0.37505
Pmea_00035158	0.0445	0	0.58485	0.00901121075061055	0	0.0200769977181285	0.037475	0	0.5795	0.0475	0	0.6005	0.37065
Pmea_00006335	0.16665	0.58475	0	0.0112665355470226	0.0133576170907626	0.00107116664427062	0.158675	0.5804	0	0.17115	0.59185	9e-04	0.2486
Pmea_00029160	0.58475	0	5e-05	0.00976568326831101	0	0.00343223739495879	0.58165	0	0	0.588675	0	0.0012	0.4152
Pmea_00024606	0.5846	0	0	0.00878401325641582	0.0056425027579734	0	0.581675	0	0	0.5918	0	0	0.4154
Pmea_00034812	0.5844	0	0	0.00778632471229222	0	0.000495025762006893	0.5813	0	0	0.589	0	0	0.4156
Pmea_00011021	0.1736	0.5843	0	0.00695929608654511	0.00848532155066511	0.00364952951167211	0.1709	0.580775	0	0.176975	0.5894	0	0.2421
Pmea_00006505	0.58425	0	0	0.00862012303926813	0.00712393064808943	0.00034	0.5812	0	0	0.58945	0	0	0.41575
Pmea_00011269	0.5841	0.121	0	0.00910791064754351	0.0148282924699966	0	0.58225	0.119075	0	0.5865	0.122925	0	0.2949
Pmea_00028416	0.58405	0.05435	0	0.00817693102637542	0.00476926809707928	0	0.58045	0.051375	0	0.589325	0.0563	0	0.3616
Pmea_00010529	0.584	0	0	0.00887271017550928	0.00271181030891085	0	0.58035	0	0	0.589425	0	0	0.416
Pmea_00023108	0.048	0.5839	0	0.00538110977626757	0.0121912889500096	0	0.0477	0.5834	0	0.0504	0.5901	0	0.3681
Pmea_00008168	0.5838	0.00825	0	0.00996158662467019	0.0087187836238083	0.00706396203245456	0.578325	0	0	0.5874	0.01245	0.000525	0.40795
Pmea_00031100	0.5838	0	0.0242	0.014782869009824	0.00144264732805052	0.0155783845326293	0.57915	0	0.014	0.5955	0	0.029125	0.392
Pmea_00035394	0.5837	0.02525	0.01445	0.0102248543987065	0.0104807488744697	0.0085139136865854	0.580125	0.021825	0.00985	0.5893	0.02895	0.01865	0.3766
Pmea_00009339	0.0287	0.5835	0	0.00712395276727064	0.0169528694272734	0.0111251366578827	0.02705	0.582	0	0.030125	0.586075	0	0.3878
Pmea_00007619	0.58345	0.02225	0	0.0165280515756967	0.00861087983397466	0	0.578	0.0204	0	0.588825	0.027975	0	0.3943
Pmea_00033489	0.58345	0	0.02665	0.00935062057034212	0.00155	0.00646282297514645	0.580025	0	0.02375	0.58725	0	0.03145	0.3899
Pmea_00009588	0.005	0.5833	0.39235	0.0211579727074904	0.035688882291155	0.0552338428681166	0.0049	0.5827	0.391175	0.0052	0.5848	0.392925	0.01935
Pmea_00018262	0.5833	0	0	0.00943489391738578	0	0	0.580175	0	0	0.58795	0	0	0.4167
Pmea_00023272	0.5831	0.06565	0	0.0161979787677851	0.0122529153817994	0	0.578875	0.062425	0	0.5908	0.069125	0	0.35125
Pmea_00032102	0.58295	0	0	0.0112673078533706	0.00300001262623606	0	0.58145	0	0	0.58955	0	0	0.41705
Pmea_00024293	0	0.58285	0	0	0.101543344101488	0.0845463076985302	0	0.5817	0	0	0.5859	0	0.41715
Pmea_00026889	0.0054	0.58285	0.3314	0.00496971067995152	0.0309051219317472	0.0346909854095681	0.004675	0.5809	0.32965	0.0058	0.5855	0.3356	0.08035
Pmea_00008319	0.58255	0	0.0066	0.0151670742202984	0	0.00977699934343949	0.5741	0	0.001075	0.59175	0	0.010775	0.41085
Pmea_00011270	0.11885	0.58255	0	0.0129086964266088	0.0165039955676488	0	0.11585	0.58055	0	0.122	0.584725	0	0.2986
Pmea_00021044	0.58245	0	0.0451	0.0102164838087349	0.00739350766250739	0.00836970794658399	0.578175	0	0.043075	0.5896	0	0.048375	0.37245
Pmea_00006465	0.5824	0	0	0.012314600802677	0	0	0.5803	0	0	0.587025	0	0	0.4176
Pmea_00030832	0.5824	0	0.0767	0.0100109513771044	0	0.0115433053316543	0.5781	0	0.072225	0.587775	0	0.081425	0.3409
Pmea_00000932	0.04485	0.5821	0	0.00597449596369451	0.00974847986077623	0.0082095721415598	0.039675	0.57425	0	0.04725	0.586625	0.0011	0.37305
Pmea_00023364	0	0.5821	0.0702	0.00132	0.0175389474535326	0.0165795747225252	0	0.575675	0.064975	0	0.588025	0.07905	0.3477
Pmea_00003978	0.58185	0	0	0.010227368906394	0	0	0.5791	0	0	0.587325	0	0	0.41815
Pmea_00022738	0.1039	0.5817	0	0.00621384898367503	0.0115499435478965	2e-04	0.101975	0.579375	0	0.1053	0.5865	0	0.3144
Pmea_00033098	0.5817	0	0	0.0134058887633515	0	0	0.579175	0	0	0.585025	0	0	0.4183
Pmea_00027459	0	0	0.58165	0	0	0.026467703418363	0	0	0.5803	0	0	0.5842	0.41835
Pmea_00028601	0.58165	0.1081	0	0.0152156035009785	0.0185696542670013	0.0109920612307706	0.5747	0.10005	0	0.588225	0.111525	0	0.31025
Pmea_00021831	0	0.5815	0	0.0041951443793553	0.0149590290291499	0	0	0.5813	0	0	0.584125	0	0.4185
Pmea_00017867	0.58135	0	0	0.00986052962291806	0	0	0.5789	0	0	0.5871	0	0	0.41865
Pmea_00008344	0.5812	0	0	0.0146553034148672	0.0116177215294288	0	0.574275	0	0	0.586425	0.006925	0	0.4188
Pmea_00029240	0.0465	0.5811	0	0.00729388639806508	0.00775118759229249	0	0.0462	0.5806	0	0.050125	0.585025	0	0.3724
Pmea_00013361	0	0.0254	0.58105	0.00220045908892217	0.00634071786395697	0.0167866903747396	0	0.02345	0.5778	0.0021	0.0264	0.586425	0.39355
Pmea_00033548	0.58105	0.0397	0	0.0084479953392817	0.00903347193229243	0.0031380757148162	0.578175	0.035775	0	0.585375	0.04165	0	0.37925
Pmea_00026502	0.58095	0	0	0.086030360485427	0.0710826115704591	0	0.577075	0	0	0.586075	0	0	0.41905
Pmea_00000495	0.5809	0	0.02675	0.0117013100794637	0	0.0122581090043953	0.5775	0	0.022625	0.588575	0	0.0296	0.39235
Pmea_00034591	0.0303	0.5807	0	0.00469415830817648	0.0587480863647077	0.04981	0.0296	0.580175	0	0.03155	0.5816	0	0.389
Pmea_00035271	0.58055	0	0	0.0103606330975389	0	0.00139446054157879	0.5778	0	0	0.58635	0	0	0.41945
Pmea_00035011	0	0.0183	0.5804	0	0.00668166494705073	0.0176848638128997	0	0.016525	0.578075	0	0.019625	0.587525	0.4013
Pmea_00004668	0.00295	0.58035	0	0.00562668416987081	0.013502759126949	0	0.0013	0.579075	0	0.0041	0.58715	0	0.4167
Pmea_00009920	0.58025	0.0387	0	0.0114523908667866	0.00823799395753872	0	0.575975	0.03665	0	0.586225	0.04135	0	0.38105
Pmea_00027080	0.5801	0.0109	0	0.0677774034631161	0.0521492881402551	0	0.5778	0.0093	0	0.5855	0.013325	0	0.409
Pmea_00003811	0.58005	0	0	0.00792150914098489	0	0.00202968351018457	0.5758	0	0	0.58395	0	0.00165	0.41995
Pmea_00018019	0.57965	0	0	0.00832434491007059	0.00120036820950233	0.00118724322050979	0.575925	0	0	0.5854	0	0	0.42035
Pmea_00007620	0.5796	0.0102	0	0.00663409497683113	0.0086596416166775	0.00637313450621776	0.576575	0	0	0.5843	0.015825	0.010425	0.4102
Pmea_00031817	0.1075	0.57955	0	0.0139394453753992	0.00983627644708273	0	0.1068	0.5791	0	0.1082	0.5815	0	0.31295
Pmea_00018928	0.5794	0	0	0.00878595498796261	0	0	0.577975	0	0	0.581525	0	0	0.4206
Pmea_00022937	0.5794	0.26655	0	0.0179935279891118	0.0180825010281859	0.00031	0.574325	0.2625	0	0.5847	0.270425	0	0.15405
Pmea_00035128	0	0.5791	0.0367	0	0.0112088348992203	0.00734139192207686	0	0.5754	0.0332	0	0.58715	0.0394	0.3842
Pmea_00026205	0.579	0.02245	0	0.010044236701168	0.00944505728255298	7e-05	0.57365	0.020525	0	0.5861	0.02545	0	0.39855
Pmea_00032951	0.00685	0	0.579	0.00527171564659797	0	0.0263364373122682	0.005	0	0.57715	0.008825	0	0.584425	0.41415
Pmea_00028562	0.57895	0.06545	0	0.00926110493658638	0.0115285614142801	0	0.57575	0.06245	0	0.585	0.069225	0	0.3556
Pmea_00021086	0.1114	0.5786	0	0.0150000355555134	0.0153832075571863	0	0.109975	0.577475	0	0.114325	0.5823	0	0.31
Pmea_00007396	0.00955	0.578	0	0.00597132880327048	0.0190508275755446	0	0.0068	0.574675	0	0.0123	0.5802	0	0.41245
Pmea_00004789	0.57775	0.03835	0	0.0121635992812468	0.00673845971969406	0.00299859158858813	0.575975	0.036675	0	0.5814	0.0406	0	0.3839
Pmea_00025965	0	0	0.5776	0	0	0.0215781991319428	0	0	0.5772	0	0	0.58195	0.4224
Pmea_00018588	0.57755	0	0.0195	0.0356615472961502	0.0141184521428197	0.0390023633057581	0.5713	0	0	0.582725	0.022825	0.022025	0.40295
Pmea_00029594	0.5775	0	0	0.0131731612674323	0.000773879117749593	0	0.5739	0	0	0.58355	0	0	0.4225
Pmea_00033733	0.57725	0	0	0.00899717127263291	0.00217252262254149	0	0.5739	0	0	0.58325	0.000725	0	0.42275
Pmea_00029768	0.0787	0.5772	0	0.0121760958065756	0.0145177804951394	0	0.073175	0.57465	0	0.082625	0.585775	0	0.3441
Pmea_00029024	0.5771	0	0	0.0155634810834319	0.000738600232216524	0.015864844910695	0.572225	0	0	0.582925	0	0	0.4229
Pmea_00021254	0.5769	0.02495	0	0.0167469845016645	0.0128532171423769	0	0.56935	0.0202	0	0.584	0.0285	0	0.39815
Pmea_00020085	0.5768	0.06675	0	0.0145152240176591	0.0173732864426447	0	0.57305	0.0646	0	0.5827	0.069525	0	0.35645
Pmea_00030835	0	0	0.5768	0	0.202800851571141	0.18664323786683	0	0	0.568775	0	0	0.5777	0.4232
Pmea_00012103	0.57665	0.05605	0	0.0131448904694769	0.00950139144514841	0	0.57405	0.054275	0	0.581625	0.058425	0	0.3673
Pmea_00009442	0.5766	0	0	0.0115766686298631	0	0	0.575175	0	0	0.5813	0	0	0.4234
Pmea_00016832	0.5765	0.10265	0	0.0105422775125452	0.00681921608990418	0.00278356123182393	0.5743	0.101175	0	0.580225	0.1061	0	0.32085
Pmea_00026318	0.5764	0.0264	0	0.159481658649058	0.00936086307857121	0.182761549190814	0.572525	0.025	0	0.578925	0.028525	0	0.3972
Pmea_00017622	0.57635	0.1219	0	0.014812349850068	0.0293009000447826	0.029906908157741	0.572075	0.1194	0	0.581625	0.12435	0	0.30175
Pmea_00005472	0.57615	0	0	0.0095345018885428	0	0.00346336906097592	0.5737	0	0	0.58045	0	0	0.42385
Pmea_00010342	0.5761	0.01865	0	0.0124996039937272	0.0100192441094752	0	0.572075	0.01565	0	0.583175	0.02265	0	0.40525
Pmea_00033467	0	0	0.57605	0.00109592956715366	0	0.0130901771715985	0	0	0.5735	0	0	0.5811	0.42395
Pmea_00029711	0.576	2e-04	0	0.00877213310386471	0.00420348712861168	0	0.57215	0	0	0.57955	0.001425	0	0.4238
Pmea_00011401	0.57595	0.0461	0	0.0297146060741416	0.0169114165909042	0	0.5738	0.045275	0	0.5784	0.04945	0	0.37795
Pmea_00007792	0.5758	0	0	0.0132624014386231	0	0	0.572675	0	0	0.58165	0	0	0.4242
Pmea_00008412	0.5757	0	0.0103	0.0113250716322126	0	0.0051245831562433	0.570025	0	0.007725	0.582625	0	0.013425	0.414
Pmea_00025067	0	0	0.5757	0.000875927214355442	0	0.0204572200832702	0	0	0.573075	0	0	0.580525	0.4243
Pmea_00021589	0.1448	0.5756	0	0.00757533770957714	0.00984933054177857	0	0.1422	0.5735	0	0.148125	0.57815	0	0.2796
Pmea_00021633	0.57555	0.07715	0	0.0148271078526032	0.0188075261907073	0.0054277900706001	0.573075	0.072875	0	0.579125	0.07975	0	0.3473
Pmea_00032063	0.0014	0.5755	0	0.00319500936594634	0.0163441281273253	0	0.0011	0.5753	0	0.0026	0.57775	0	0.4231
Pmea_00004782	0.0751	0.5754	0	0.00954796419149235	0.00949998803826998	0	0.0744	0.5749	0	0.075625	0.577	0	0.3495
Pmea_00007439	0.5754	0.1506	0	0.0166262711673211	0.0197612825208458	0	0.5731	0.1482	0	0.578825	0.153625	0	0.274
Pmea_00018569	0.57535	0	0	0.00843357790997607	0.00293942961552858	0.00289	0.572475	0	0	0.580325	0	0	0.42465
Pmea_00027659	0.57535	0.0143	0	0.00828040500644184	0.00793833710291998	0	0.572125	0.011525	0	0.582175	0.0171	0	0.41035
Pmea_00032912	0.5749	0	0	0.00813957354999374	0.0055188941763086	0	0.571675	0	0	0.579425	0	0	0.4251
Pmea_00018212	0.5748	0	0.0318	0.00938670755845088	0.00831895796456272	0.00818015064937466	0.572	0	0.029325	0.57915	0	0.035125	0.3934
Pmea_00024921	0.5748	0.01285	0	0.01685904951369	0.0117271977759722	0	0.563225	0.007675	0	0.5862	0.018325	0	0.41235
Pmea_00019846	0.5747	0	0	0.00894214852269969	0	0	0.5717	0	0	0.5822	0	0	0.4253
Pmea_00012096	0.57465	0.04585	0	0.00876258915428931	0.00810595709364665	0	0.57215	0.0434	0	0.5799	0.0493	0	0.3795
Pmea_00033629	0.57465	0.0649	0	0.00770629147403784	0.00449902918820979	0	0.571475	0.0639	0	0.57995	0.067275	0	0.36045
Pmea_00000656	0	0	0.5742	0.0144503249063469	0	0.0388951303851365	0	0	0.572	0	0	0.5784	0.4258
Pmea_00009104	0.5742	0.18365	0	0.0231634669471153	0.0214255882844167	0	0.571375	0.181775	0	0.576725	0.18785	0	0.24215
Pmea_00035381	0.5741	0.00825	0.05415	0.0190741475841152	0.00729292524203139	0.0262233941935498	0.568925	0.004925	0.048	0.582625	0.0134	0.06325	0.3635
Pmea_00009578	0.09585	0.574	0.0251	0.00757798319428918	0.0101598405300457	0.00883639260917227	0.09065	0.5686	0.02145	0.101525	0.58025	0.02795	0.30505
Pmea_00022921	0.574	0	0	0.00869411103372085	0.00388856131376491	0	0.571875	0	0	0.577875	0	0	0.426
Pmea_00026493	0.07755	0.574	0	0.00827160165502389	0.0117877722554974	0	0.07255	0.566475	0	0.083	0.57865	0	0.34845
Pmea_00022765	0.57385	0	0	0.0137284867882425	0	0	0.5717	0	0	0.578025	0	0	0.42615
Pmea_00021095	0.5737	0	0	0.00843107192101774	0.000771991390541829	0	0.5712	0	0	0.5791	0	0	0.4263
Pmea_00016137	0.57345	0	0.04625	0.0143672853343555	0.00838	0.0110799101115852	0.5689	0	0.041575	0.57835	0	0.049575	0.3803
Pmea_00013466	0.57325	0.124	0	0.00760977700465697	0.00773123502097142	0	0.5693	0.121775	0	0.5768	0.127525	0	0.30275
Pmea_00001404	0.57315	0	0	0.00766597750525731	0	0	0.5692	0	0	0.579775	0	0	0.42685
Pmea_00012495	0.57305	0.14135	0	0.0107121905445444	0.00975192345699612	6e-05	0.5714	0.139975	0	0.578125	0.142925	0	0.2856
Pmea_00031673	0.00435	0	0.57295	0.0031532865650962	0	0.0158183170898663	0.00275	0	0.569875	0.006025	0	0.584	0.4227
Pmea_00028990	0.57295	0	0.03645	0.0113393243968844	0	0.0100738132368688	0.567	0	0.0342	0.579425	0	0.039625	0.3906
